Ticker,Sector,28-Dec-17,1-Jan-18,2-Jan-18,3-Jan-18,4-Jan-18,7-Jan-18,8-Jan-18,9-Jan-18,10-Jan-18,11-Jan-18,14-Jan-18,15-Jan-18,16-Jan-18,17-Jan-18,18-Jan-18,21-Jan-18,22-Jan-18,23-Jan-18,24-Jan-18,25-Jan-18,28-Jan-18,29-Jan-18,30-Jan-18,31-Jan-18,1-Feb-18,4-Feb-18,5-Feb-18,6-Feb-18,7-Feb-18,8-Feb-18,11-Feb-18,12-Feb-18,13-Feb-18,14-Feb-18,15-Feb-18,18-Feb-18,19-Feb-18,20-Feb-18,22-Feb-18,25-Feb-18,26-Feb-18,27-Feb-18,28-Feb-18,1-Mar-18,4-Mar-18,5-Mar-18,6-Mar-18,14-Mar-18,
OLYMPIC,Foods & Allied,57642.00,56143.00,55823.00,55483.00,55963.00,56423.00,56203.00,55863.00,55623.00,55663.00,55323.00,54563.00,54623.00,55103.00,54983.00,55563.00,56083.00,56343.00,57223.00,56983.00,56723.00,56043.00,56823.00,56922624535.80,55702996823.58,54903240946.71,54983216534.40,54783277565.18,54923234843.64,54443381317.52,54523356905.20,54183460657.54,54023509482.16,53763588822.18,53603637646.81,53003820739.16,52883857357.63,52463985522.28,52404003831.51,52004125893.08,52583948903.81,52004125893.08,51864168614.63,52044113686.92,52823875666.87,52943839048.40,54003515585.24,54003515585.24,0.00
ONEBANKLTD,Bank,17521.00,17667.00,17521.00,17594.00,17448.00,17375.00,16937.00,16937.00,16864.00,16499.00,15696.00,15623.00,16061.00,15842.00,15915.00,16134.00,16061.00,15915.00,16061.00,16353.00,16207.00,16426.00,16207.00,16060707639.75,15987704423.20,15330675474.31,15257672257.76,15476681907.39,15549685123.94,15695691557.03,16352720505.93,16571730155.56,16717736588.65,16498726939.01,16498726939.01,15914701206.66,15841697990.12,15768694773.57,15914701206.66,15476681907.39,15330675474.31,15184669041.22,15330675474.31,15476681907.39,15549685123.94,15403678690.85,15184669041.22,15184669041.22,0.00
ORIONINFU,Pharmaceuticals,1130.00,1126.00,1134.00,1138.00,1126.00,1126.00,1128.00,1136.00,1124.00,1130.00,1126.00,1120.00,1122.00,1118.00,1124.00,1114.00,1126.00,1120.00,1114.00,1116.00,1110.00,1140.00,1120.00,1113678872.00,1103498992.00,1066851424.00,1048527640.00,1064815448.00,1058707520.00,1083139232.00,1113678872.00,1099427040.00,1125894728.00,1162542296.00,1142182536.00,1111642896.00,1123858752.00,1113678872.00,1109606920.00,1091283136.00,1085175208.00,1085175208.00,1083139232.00,1103498992.00,1099427040.00,1129966680.00,1162542296.00,1162542296.00,0.00
ORIONPHARM,Pharmaceuticals,11396.00,11349.00,11372.00,11279.00,11255.00,11232.00,11255.00,11372.00,11372.00,11396.00,11232.00,11209.00,11279.00,11255.00,11255.00,11349.00,11489.00,11536.00,11583.00,11419.00,11326.00,11255.00,11209.00,11044800000.00,11091600000.00,10998000000.00,11068200000.00,11161800000.00,11185200000.00,11115000000.00,11442600000.00,11232000000.00,11278800000.00,11442600000.00,11208600000.00,11349000000.00,11115000000.00,11115000000.00,11115000000.00,11091600000.00,11021400000.00,10951200000.00,11185200000.00,11161800000.00,11021400000.00,11185200000.00,11325600000.00,11325600000.00,0.00
PADMACEM,Cement,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PADMALIFE,Life Insurance,1952.00,2010.00,1936.00,1944.00,1890.00,1897.00,1882.00,1866.00,1893.00,1921.00,1855.00,1851.00,1851.00,1862.00,1866.00,1843.00,1820.00,1847.00,1823.00,1843.00,1851.00,1843.00,1843.00,1792368000.00,1792368000.00,1714608000.00,1656288000.00,1640736000.00,1609632000.00,1636848000.00,1640736000.00,1675728000.00,1706832000.00,1632960000.00,1617408000.00,1601856000.00,1648512000.00,1675728000.00,1702944000.00,1632960000.00,1617408000.00,1605744000.00,1605744000.00,1629072000.00,1636848000.00,1691280000.00,1718496000.00,1718496000.00,0.00
PADMAOIL,Fuel & Power,23478.00,23429.00,23812.00,24136.00,24136.00,23654.00,24057.00,24362.00,23713.00,23419.00,23409.00,23036.00,23311.00,23095.00,23379.00,23153.00,23085.00,23389.00,23517.00,23487.00,23537.00,23821.00,23045.00,23536566900.00,23251691925.00,22888230750.00,22809644550.00,22986463500.00,22858760925.00,22898054025.00,23182929000.00,23074872975.00,23261515200.00,23123989350.00,22976640225.00,22888230750.00,23084696250.00,22986463500.00,22986463500.00,22996286775.00,22996286775.00,22475653200.00,22662295425.00,22819467825.00,22760528175.00,22799821275.00,22868584200.00,22868584200.00,0.00
PARAMOUNT,General Insurance,526.00,524.00,529.00,532.00,532.00,532.00,526.00,532.00,526.00,521.00,524.00,518.00,524.00,526.00,529.00,529.00,518.00,518.00,518.00,515.00,503.00,512.00,518.00,503378992.46,517761249.39,488996735.54,488996735.54,506255443.85,497626089.69,497626089.69,512008346.62,517761249.39,500502541.08,523514152.16,514884798.00,497626089.69,494749638.31,497626089.69,514884798.00,503378992.46,503378992.46,491873186.92,509131895.23,503378992.46,488996735.54,491873186.92,488996735.54,488996735.54,0.00
PENINSULA,Tourism & Leisure,2765.00,2848.00,2860.00,2848.00,2824.00,2848.00,2812.00,2801.00,2801.00,2824.00,2765.00,2717.00,2717.00,2682.00,2658.00,2682.00,2717.00,2694.00,2670.00,2646.00,2611.00,2634.00,2611.00,2539469520.00,2527602840.00,2456402760.00,2456402760.00,2503869480.00,2444536080.00,2444536080.00,2563202880.00,2527602840.00,2563202880.00,2646269640.00,2646269640.00,2586936240.00,2527602840.00,2551336200.00,2539469520.00,2444536080.00,2444536080.00,2456402760.00,2432669400.00,2444536080.00,2456402760.00,2420802720.00,2480136120.00,2480136120.00,0.00
PEOPLESINS,General Insurance,979.00,984.00,1003.00,989.00,993.00,970.00,956.00,938.00,933.00,952.00,947.00,952.00,947.00,942.00,942.00,938.00,938.00,942.00,956.00,933.00,933.00,929.00,924.00,914737131.00,910117246.50,887017824.00,905497362.00,914737131.00,923976900.00,919357015.50,947076322.50,956316091.50,937836553.50,965555860.50,965555860.50,951696207.00,942456438.00,933216669.00,928596784.50,951696207.00,937836553.50,933216669.00,937836553.50,960935976.00,979415514.00,974795629.50,970175745.00,970175745.00,0.00
PF1STMF,Mutual Fund,420.00,420.00,420.00,432.00,438.00,432.00,438.00,432.00,432.00,426.00,426.00,420.00,420.00,420.00,432.00,426.00,432.00,426.00,426.00,432.00,432.00,426.00,426.00,414000000.00,414000000.00,426000000.00,414000000.00,408000000.00,414000000.00,414000000.00,432000000.00,420000000.00,420000000.00,420000000.00,420000000.00,414000000.00,420000000.00,414000000.00,408000000.00,408000000.00,402000000.00,402000000.00,408000000.00,414000000.00,414000000.00,408000000.00,414000000.00,414000000.00,0.00
PHARMAID,Pharmaceuticals,1305.00,1322.00,1338.00,1365.00,1353.00,1352.00,1338.00,1320.00,1339.00,1322.00,1303.00,1286.00,1294.00,1289.00,1297.00,1317.00,1336.00,1368.00,1355.00,1343.00,1321.00,1378.00,1382.00,1346904000.00,1379976000.00,1356576000.00,1362816000.00,1482000000.00,1463280000.00,1505400000.00,1507896000.00,1483872000.00,1515384000.00,1567176000.00,1551888000.00,1597128000.00,1582464000.00,1649856000.00,1661088000.00,1657656000.00,1618032000.00,1616472000.00,1613040000.00,1658592000.00,1636440000.00,1658280000.00,1643304000.00,1643304000.00,0.00
PHENIXINS,General Insurance,952.00,981.00,971.00,959.00,952.00,965.00,952.00,971.00,965.00,965.00,923.00,917.00,929.00,955.00,949.00,959.00,959.00,942.00,923.00,920.00,923.00,936.00,946.00,910105192.63,910105192.63,906877869.25,903650545.88,906877869.25,906877869.25,926241809.52,929469132.90,919787162.77,903650545.88,910105192.63,903650545.88,900423222.50,871377312.09,871377312.09,871377312.09,868149988.72,835876754.93,822967461.42,826194784.80,855240695.20,845558725.07,855240695.20,855240695.20,855240695.20,0.00
PHOENIXFIN,NBFI,4580.00,4617.00,4653.00,4678.00,4592.00,4568.00,4544.00,4471.00,4447.00,4459.00,4410.00,4386.00,4471.00,4398.00,4386.00,4374.00,4422.00,4398.00,4410.00,4410.00,4337.00,4374.00,4337.00,4349509048.17,4349509048.17,4325210114.94,4313060648.33,4325210114.94,4325210114.94,4337359581.56,4337359581.56,4398106914.63,4519601580.78,4519601580.78,4446704781.09,4325210114.94,4300911181.71,4313060648.33,4313060648.33,4276612248.48,4300911181.71,4325210114.94,4398106914.63,4665395180.16,4701843580.01,4507452114.17,4398106914.63,4398106914.63,0.00
PHPMF1,Mutual Fund,1757.00,1757.00,1784.00,1812.00,1784.00,1812.00,1812.00,1784.00,1784.00,1757.00,1757.00,1757.00,1757.00,1784.00,1812.00,1757.00,1812.00,1784.00,1812.00,1812.00,1757.00,1757.00,1757.00,1729253878.58,1756702352.84,1701805404.32,1701805404.32,1756702352.84,1756702352.84,1729253878.58,1729253878.58,1729253878.58,1701805404.32,1729253878.58,1729253878.58,1701805404.32,1701805404.32,1729253878.58,1701805404.32,1701805404.32,1674356930.05,1674356930.05,1674356930.05,1674356930.05,1701805404.32,1674356930.05,1674356930.05,1674356930.05,0.00
PIONEERINS,General Insurance,2134.00,2134.00,2134.00,2106.00,2120.00,2106.00,2078.00,2078.00,2064.00,2085.00,2022.00,2001.00,2029.00,2029.00,2043.00,2029.00,2022.00,2029.00,2036.00,2036.00,2008.00,2022.00,2015.00,2043434250.00,1980451687.50,1952459437.50,1931465250.00,1994447812.50,1973453625.00,2008443937.50,2050432312.50,2036436187.50,1994447812.50,2015442000.00,1938463312.50,1959457500.00,1945461375.00,1952459437.50,1952459437.50,1896474937.50,1952459437.50,1938463312.50,1952459437.50,1980451687.50,1987449750.00,1994447812.50,1980451687.50,1980451687.50,0.00
PLFSL,NBFI,3911.00,4025.00,3968.00,3968.00,3968.00,3939.00,3939.00,3911.00,3882.00,3853.00,3825.00,3711.00,3768.00,3739.00,3796.00,3968.00,3939.00,3939.00,3882.00,3911.00,3796.00,3825.00,3825.00,3767815880.40,3767815880.40,3682183701.30,3625095581.90,3653639641.60,3682183701.30,3710727761.00,3853448059.50,3796359940.10,3796359940.10,3767815880.40,3710727761.00,3653639641.60,3625095581.90,3625095581.90,3625095581.90,3539463402.80,3482375283.40,3596551522.20,3510919343.10,3568007462.50,3568007462.50,3510919343.10,3482375283.40,3482375283.40,0.00
POPULAR1MF,Mutual Fund,1832.00,1832.00,1832.00,1832.00,1832.00,1832.00,1832.00,1832.00,1803.00,1803.00,1803.00,1803.00,1803.00,1773.00,1773.00,1773.00,1773.00,1773.00,1773.00,1773.00,1773.00,1803.00,1773.00,1773015084.52,1773015084.52,1713914581.70,1713914581.70,1773015084.52,1743464833.11,1743464833.11,1773015084.52,1773015084.52,1743464833.11,1743464833.11,1773015084.52,1743464833.11,1743464833.11,1743464833.11,1743464833.11,1713914581.70,1713914581.70,1713914581.70,1713914581.70,1713914581.70,1743464833.11,1743464833.11,1773015084.52,1773015084.52,0.00
POPULARLIF,Life Insurance,4537.00,4632.00,4664.00,4524.00,4518.00,4486.00,4448.00,4416.00,4372.00,4359.00,4346.00,4511.00,4632.00,4664.00,4714.00,4790.00,4816.00,4841.00,4822.00,4962.00,4930.00,4955.00,5044.00,5018877306.58,5075982105.26,5056947172.37,5082327082.90,5145776859.21,5247296501.32,5279021389.47,5259986456.58,5240951523.69,5240951523.69,5183846725.00,5095017038.16,5075982105.26,5095017038.16,5107706993.42,5139431881.58,5228261568.42,5336126188.16,5399575964.47,5450335785.53,5513785561.84,5627995159.21,5596270271.05,5570890360.53,5570890360.53,0.00
POWERGRID,Fuel & Power,24060.00,24152.00,24290.00,24521.00,25258.00,24981.00,24382.00,24567.00,24705.00,24428.00,24474.00,24474.00,24290.00,24152.00,24060.00,24474.00,24613.00,24797.00,24751.00,24290.00,24014.00,24290.00,24198.00,23921384518.35,23829201919.05,23368288922.55,23460471521.85,23598745420.80,23690928020.10,23598745420.80,23875293218.70,24105749716.95,23829201919.05,23737019319.75,23506562821.50,23414380222.20,23230015023.60,23276106323.25,23276106323.25,23045649825.00,22999558525.35,22953467225.70,22953467225.70,23045649825.00,23460471521.85,23137832424.30,23045649825.00,23045649825.00,0.00
PRAGATIINS,General Insurance,1827.00,1802.00,1778.00,1808.00,1784.00,1802.00,1790.00,1790.00,1765.00,1716.00,1710.00,1680.00,1747.00,1729.00,1716.00,1686.00,1729.00,1723.00,1723.00,1735.00,1716.00,1716.00,1741.00,1697993251.83,1704123191.37,1667343554.15,1636693856.46,1734772889.06,1716383070.44,1747032768.13,1765422586.74,1747032768.13,1740902828.59,1734772889.06,1691863312.30,1710253130.91,1710253130.91,1722513009.98,1710253130.91,1667343554.15,1655083675.07,1728642949.52,1704123191.37,1716383070.44,1728642949.52,1691863312.30,1740902828.59,1740902828.59,0.00
PRAGATILIF,Life Insurance,1313.00,1297.00,1298.00,1306.00,1303.00,1281.00,1273.00,1274.00,1275.00,1271.00,1270.00,1275.00,1284.00,1269.00,1255.00,1245.00,1245.00,1242.00,1241.00,1273.00,1231.00,1225.00,1255.00,1220496076.80,1220496076.80,1169642073.60,1188134438.40,1206626803.20,1243611532.80,1244767305.60,1220496076.80,1242455760.00,1272505852.80,1260948124.80,1249390396.80,1226274940.80,1215872985.60,1215872985.60,1213561440.00,1178888256.00,1177732483.20,1184667120.00,1170797846.40,1199692166.40,1218184531.20,1215872985.60,1210094121.60,1210094121.60,0.00
PREMIERBAN,Bank,10923.00,10992.00,10784.00,10853.00,10784.00,10714.00,10645.00,10575.00,10436.00,10505.00,10297.00,10088.00,10297.00,10227.00,10227.00,10297.00,10366.00,10436.00,10366.00,10436.00,10227.00,10366.00,10227.00,10087979679.11,10018407405.46,9531401489.92,9461829216.27,9600973763.57,9600973763.57,9670546037.21,10087979679.11,10087979679.11,10018407405.46,9879262858.16,9879262858.16,9461829216.27,9392256942.62,9322684668.97,9392256942.62,9183540121.67,9113967848.02,9044395574.37,8835678753.43,8974823300.72,9113967848.02,8905251027.08,8974823300.72,8974823300.72,0.00
PREMIERCEM,Cement,9248.00,9058.00,9027.00,9111.00,9079.00,9153.00,9132.00,9237.00,9195.00,9111.00,9005.00,9027.00,9164.00,9174.00,9100.00,9090.00,9100.00,9269.00,9269.00,9195.00,9174.00,8668.00,8763.00,8636355000.00,8583630000.00,8193465000.00,8267280000.00,8246190000.00,8014200000.00,8014200000.00,8488725000.00,8541450000.00,8267280000.00,8214555000.00,8204010000.00,8109105000.00,8088015000.00,8035290000.00,7982565000.00,7940385000.00,7887660000.00,7908750000.00,8393820000.00,8836710000.00,9237420000.00,9342870000.00,9342870000.00,9342870000.00,0.00
PREMIERLEA,NBFI,2111.00,2123.00,2183.00,2171.00,2135.00,2111.00,2123.00,2111.00,2099.00,2111.00,2074.00,2050.00,2074.00,2026.00,2026.00,2014.00,2050.00,2038.00,2026.00,2062.00,2026.00,2074.00,2062.00,2050337568.79,2038276759.56,1941790285.73,1953851094.96,1953851094.96,1953851094.96,1941790285.73,1990033522.65,1965911904.19,1965911904.19,1977972713.42,1929729476.51,1869425430.36,1869425430.36,1893547048.82,1881486239.59,1821182193.45,1772938956.54,1784999765.77,1772938956.54,1833243002.68,1821182193.45,1772938956.54,1748817338.08,1748817338.08,0.00
PRIME1ICBA,Mutual Fund,740.00,730.00,720.00,740.00,750.00,740.00,740.00,730.00,720.00,720.00,710.00,720.00,740.00,720.00,730.00,740.00,750.00,740.00,730.00,720.00,730.00,740.00,730.00,730000000.00,730000000.00,720000000.00,720000000.00,720000000.00,710000000.00,710000000.00,720000000.00,710000000.00,700000000.00,720000000.00,720000000.00,710000000.00,710000000.00,710000000.00,690000000.00,700000000.00,710000000.00,690000000.00,700000000.00,690000000.00,710000000.00,700000000.00,700000000.00,700000000.00,0.00
PRIMEBANK,Bank,28204.00,27792.00,27587.00,27587.00,27381.00,26660.00,26248.00,26557.00,25940.00,25837.00,25322.00,24293.00,25219.00,24704.00,24601.00,24601.00,24704.00,24704.00,24704.00,25219.00,24910.00,24704.00,24293.00,24086758007.81,23880888281.25,23057409375.00,22439800195.31,22645669921.88,22748604785.16,22851539648.44,24292627734.38,24189692871.09,24189692871.09,23880888281.25,23366213964.84,21925125878.91,22130995605.47,21925125878.91,22542735058.59,22130995605.47,21410451562.50,21616321289.06,21925125878.91,22748604785.16,22542735058.59,21925125878.91,22233930468.75,22233930468.75,0.00
PRIMEFIN,NBFI,3330.00,3302.00,3302.00,3248.00,3275.00,3248.00,3193.00,3220.00,3193.00,3220.00,3193.00,3193.00,3220.00,3166.00,3111.00,3166.00,3220.00,3166.00,3139.00,3139.00,3057.00,3139.00,3111.00,3083956267.39,3002081322.24,2947498025.47,2811039783.55,3002081322.24,2974789673.86,3002081322.24,3083956267.39,2947498025.47,3002081322.24,3002081322.24,2974789673.86,3029372970.62,3002081322.24,2947498025.47,2947498025.47,2947498025.47,2920206377.09,2974789673.86,3002081322.24,3002081322.24,3029372970.62,2920206377.09,2947498025.47,2947498025.47,0.00
PRIMEINSUR,General Insurance,830.00,839.00,835.00,835.00,830.00,826.00,826.00,813.00,822.00,822.00,804.00,796.00,804.00,787.00,800.00,787.00,783.00,791.00,791.00,791.00,783.00,783.00,783.00,778487059.35,782811987.46,765512275.03,769837203.14,778487059.35,778487059.35,864985621.50,869310549.61,843360980.96,834711124.75,834711124.75,843360980.96,847685909.07,843360980.96,860660693.39,886610262.04,877960405.82,860660693.39,860660693.39,869310549.61,886610262.04,890935190.15,864985621.50,864985621.50,864985621.50,0.00
PRIMELIFE,Life Insurance,1927.00,1920.00,1885.00,1874.00,1874.00,1846.00,1822.00,1794.00,1790.00,1825.00,1825.00,1829.00,1804.00,1829.00,1825.00,1843.00,1818.00,1790.00,1779.00,1801.00,1794.00,1797.00,1797.00,1782991912.78,1790011565.98,1719815033.98,1670677461.58,1807560698.98,1811070525.58,1811070525.58,1825109831.98,1818090178.78,1807560698.98,1782991912.78,1782991912.78,1758423126.58,1754913299.98,1761932953.18,1779482086.18,1723324860.58,1761932953.18,1737364166.98,1723324860.58,1754913299.98,1768952606.38,1740873993.58,1758423126.58,1758423126.58,0.00
PRIMETEX,Textile,955.00,963.00,993.00,989.00,1016.00,1020.00,1001.00,1005.00,1012.00,1012.00,993.00,978.00,1001.00,982.00,982.00,989.00,993.00,997.00,997.00,989.00,982.00,970.00,986.00,962640000.00,955000000.00,916800000.00,897700000.00,905340000.00,912980000.00,912980000.00,943540000.00,939720000.00,962640000.00,966460000.00,977920000.00,951180000.00,947360000.00,935900000.00,935900000.00,928260000.00,916800000.00,912980000.00,905340000.00,920620000.00,943540000.00,962640000.00,977920000.00,977920000.00,0.00
PROGRESLIF,Life Insurance,942.00,960.00,957.00,949.00,946.00,929.00,924.00,907.00,910.00,922.00,901.00,867.00,875.00,861.00,893.00,955.00,940.00,921.00,921.00,925.00,916.00,903.00,879.00,876159345.60,854287526.40,829842552.00,780952603.20,858147259.20,876159345.60,894171432.00,900604320.00,903177475.20,900604320.00,877445923.20,838848595.20,840135172.80,846568060.80,845281483.20,845281483.20,815690198.40,798964689.60,798964689.60,872299612.80,862006992.00,872299612.80,867153302.40,855574104.00,855574104.00,0.00
PROVATIINS,General Insurance,588.00,582.00,591.00,588.00,582.00,582.00,576.00,573.00,564.00,561.00,555.00,547.00,555.00,544.00,541.00,541.00,547.00,544.00,541.00,549.00,535.00,541.00,535.00,513853366.41,519793867.75,504942614.39,507912865.06,519793867.75,516823617.08,528704619.77,543555873.13,534645121.12,534645121.12,546526123.81,540585622.46,531674870.44,534645121.12,537615371.79,537615371.79,534645121.12,534645121.12,531674870.44,531674870.44,531674870.44,531674870.44,531674870.44,531674870.44,531674870.44,0.00
PTL,Textile,5665.00,5923.00,6014.00,5820.00,5910.00,5859.00,6027.00,6104.00,5975.00,5975.00,5846.00,5704.00,5885.00,5768.00,5807.00,5897.00,6065.00,6027.00,6014.00,6001.00,6027.00,6052.00,5988.00,6000706750.50,6039420987.60,5936183022.00,5897468784.90,5910373530.60,5910373530.60,5936183022.00,5974897259.10,6271706410.20,6271706410.20,6142658953.20,6103944716.10,5987802004.80,5910373530.60,5845849802.10,5781326073.60,5587754888.10,5690992853.70,5807135565.00,5652278616.60,5729707090.80,5742611836.50,5600659633.80,5639373870.90,5639373870.90,0.00
PUBALIBANK,Bank,30281.00,30679.00,30082.00,30281.00,30181.00,29882.00,29384.00,29285.00,28986.00,28986.00,28488.00,28388.00,28986.00,28289.00,28488.00,27890.00,28488.00,28488.00,28687.00,28787.00,28587.00,28886.00,28587.00,28089458397.00,28089458397.00,27392202337.50,26894162295.00,28189066405.50,27989850388.50,28089458397.00,28985930473.50,28687106448.00,28487890431.00,28487890431.00,28388282422.50,28089458397.00,27890242380.00,27890242380.00,27989850388.50,27790634371.50,26794554286.50,26993770303.50,26694946278.00,27292594329.00,27192986320.50,26495730261.00,26595338269.50,26595338269.50,0.00
PURABIGEN,General Insurance,743.00,743.00,756.00,747.00,743.00,743.00,743.00,730.00,721.00,721.00,717.00,708.00,717.00,713.00,704.00,704.00,704.00,700.00,691.00,704.00,691.00,683.00,691.00,665550987.95,674138742.63,648375478.58,656963233.26,652669355.92,644081601.24,656963233.26,699902006.68,687020374.66,678432619.97,699902006.68,678432619.97,682726497.31,674138742.63,665550987.95,656963233.26,644081601.24,631199969.22,639787723.90,644081601.24,648375478.58,648375478.58,644081601.24,648375478.58,648375478.58,0.00
QUASEMIND,Industrial,3451.00,3509.00,3571.00,3544.00,3553.00,3522.00,3509.00,3482.00,3486.00,3464.00,3455.00,3393.00,3424.00,3402.00,3380.00,3411.00,3411.00,3424.00,3389.00,3371.00,3317.00,3317.00,3299.00,3161444014.08,3103558419.46,2952165325.82,2965523539.97,3014503658.50,3014503658.50,3001145444.35,3201518656.51,3170349490.18,3210424132.61,3219329608.70,3179254966.27,3099105681.41,3063483777.02,3116916633.60,3125822109.70,3050125562.88,3036767348.74,3027861872.64,3054578300.93,3054578300.93,3054578300.93,3272762465.28,3433061035.01,3433061035.01,0.00
